Date,Type,Name,Start,End,Duration
13/06/17,place,"Place in Christianshavn, København",2017-06-13T00:00:00+02:00,2017-06-13T08:09:56+02:00,29396
13/06/17,move,cycling,2017-06-13T08:09:56+02:00,2017-06-13T08:17:35+02:00,459
13/06/17,place,"Place in Østerport, København",2017-06-13T08:17:36+02:00,2017-06-13T12:28:43+02:00,15067
13/06/17,move,walking,2017-06-13T12:28:43+02:00,2017-06-13T12:30:56+02:00,133
13/06/17,place,"Place in Indre By, København",2017-06-13T12:30:57+02:00,2017-06-13T12:56:49+02:00,1552
13/06/17,move,walking,2017-06-13T12:56:49+02:00,2017-06-13T13:08:17+02:00,688
13/06/17,place,"Place in Østerport, København",2017-06-13T13:08:18+02:00,2017-06-13T16:28:30+02:00,12012
13/06/17,move,transport,2017-06-13T16:28:30+02:00,2017-06-13T16:39:19+02:00,649
13/06/17,place,"Place in Christianshavn, København",2017-06-13T16:39:20+02:00,2017-06-13T17:27:58+02:00,2918
13/06/17,move,walking,2017-06-13T17:27:58+02:00,2017-06-13T17:37:03+02:00,545
13/06/17,move,transport,2017-06-13T17:37:04+02:00,2017-06-13T17:51:11+02:00,847
13/06/17,move,walking,2017-06-13T17:51:11+02:00,2017-06-13T18:01:05+02:00,594
13/06/17,place,"Place in Østerbro, København",2017-06-13T18:01:06+02:00,2017-06-13T21:29:48+02:00,12522
13/06/17,move,walking,2017-06-13T21:29:48+02:00,2017-06-13T21:39:03+02:00,555
13/06/17,move,transport,2017-06-13T21:39:04+02:00,2017-06-13T22:08:31+02:00,1767
13/06/17,move,walking,2017-06-13T22:08:31+02:00,2017-06-13T22:15:05+02:00,394
13/06/17,place,"Place in Christianshavn, København",2017-06-13T22:15:06+02:00,2017-06-14T00:00:00+02:00,6294
