Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
30/03/17,"Place in Christianshavn, København",2017-03-30T00:00:00+02:00,2017-03-30T08:13:17+02:00,29597,55.67439,12.59182,,
30/03/17,"Place in Indre By, København",2017-03-30T08:27:40+02:00,2017-03-30T08:29:06+02:00,86,55.685792,12.590899,,
30/03/17,"Place in Østerport, København",2017-03-30T08:34:24+02:00,2017-03-30T12:01:33+02:00,12429,55.687368,12.591419,,
30/03/17,"Place in Østerport, København",2017-03-30T12:01:34+02:00,2017-03-30T12:10:44+02:00,550,55.68770970514811,12.593163036386487,,
30/03/17,"Place in Indre By, København",2017-03-30T12:13:13+02:00,2017-03-30T12:45:40+02:00,1947,55.687688,12.597841,,
30/03/17,"Place in Østerport, København",2017-03-30T12:54:48+02:00,2017-03-30T15:48:13+02:00,10405,55.687368,12.591419,,
30/03/17,"Place in Østerport, København",2017-03-30T15:55:29+02:00,2017-03-30T15:59:30+02:00,241,55.692928,12.587558,,
30/03/17,Aarhus Rutebilstation,2017-03-30T20:07:15+02:00,2017-03-30T21:25:25+02:00,4690,56.15202286633,10.208792445022,,
30/03/17,European Film College,2017-03-30T22:51:30+02:00,2017-03-30T23:32:23+02:00,2453,56.193826715299,10.691077137955,,
30/03/17,Dormitory,2017-03-30T23:32:24+02:00,2017-03-31T00:00:00+02:00,1656,56.193045,10.690709,,
31/03/17,Dormitory,2017-03-31T00:00:00+02:00,2017-03-31T12:35:09+02:00,45309,56.193045,10.690709,,
31/03/17,Place in Ebeltoft,2017-03-31T12:35:10+02:00,2017-03-31T13:03:05+02:00,1675,56.193827,10.691077,,
31/03/17,Place in Ebeltoft,2017-03-31T13:03:06+02:00,2017-03-31T18:30:52+02:00,19666,56.193045,10.690709,,
31/03/17,Place in Ebeltoft,2017-03-31T18:30:53+02:00,2017-04-01T00:00:00+02:00,19747,56.193827,10.691077,,
01/04/17,Place in Ebeltoft,2017-04-01T00:00:00+02:00,2017-04-01T15:27:14+02:00,55634,56.193827,10.691077,,
01/04/17,Place in Ebeltoft,2017-04-01T15:30:19+02:00,2017-04-01T15:36:22+02:00,363,56.193827,10.691077,,
01/04/17,Place in Ebeltoft,2017-04-01T16:00:23+02:00,2017-04-01T16:22:43+02:00,1340,56.198167,10.677285,,
01/04/17,Place in Ebeltoft,2017-04-01T16:22:44+02:00,2017-04-01T16:45:14+02:00,1350,56.196477,10.67939,,
01/04/17,Place in Ebeltoft,2017-04-01T16:58:20+02:00,2017-04-01T17:13:50+02:00,930,56.193045,10.690709,,
01/04/17,Place in Ebeltoft,2017-04-01T17:24:12+02:00,2017-04-01T17:26:16+02:00,124,56.185215,10.687075,,
01/04/17,Place in Ebeltoft,2017-04-01T17:58:28+02:00,2017-04-01T19:12:06+02:00,4418,56.193827,10.691077,,
01/04/17,Place in Ebeltoft,2017-04-01T19:12:07+02:00,2017-04-01T19:31:10+02:00,1143,56.193045,10.690709,,
01/04/17,Place in Ebeltoft,2017-04-01T19:31:11+02:00,2017-04-01T20:22:02+02:00,3051,56.193827,10.691077,,
01/04/17,Place in Ebeltoft,2017-04-01T20:24:23+02:00,2017-04-02T00:00:00+02:00,12937,56.193045,10.690709,,
02/04/17,Place in Ebeltoft,2017-04-02T00:00:00+02:00,2017-04-02T10:01:38+02:00,36098,56.193045,10.690709,,
02/04/17,Place in Ebeltoft,2017-04-02T10:01:39+02:00,2017-04-02T10:21:15+02:00,1176,56.193827,10.691077,,
02/04/17,Place in Ebeltoft,2017-04-02T10:32:31+02:00,2017-04-02T10:43:07+02:00,636,56.197108,10.682298,,
02/04/17,Place in Rønde,2017-04-02T11:03:46+02:00,2017-04-02T11:15:00+02:00,674,56.300644,10.478459,,
02/04/17,Place in Aarhus,2017-04-02T11:52:46+02:00,2017-04-02T12:18:34+02:00,1548,56.152023,10.208792,,
02/04/17,"Place in Christianshavn, København",2017-04-02T16:12:10+02:00,2017-04-02T16:18:32+02:00,382,55.67314,12.592651,,
02/04/17,"Place in Christianshavn, København",2017-04-02T16:21:32+02:00,2017-04-03T00:00:00+02:00,27508,55.67439,12.59182,,
